subject,relation,object
洋县,暴雨洪涝造成了损失,办公楼
洋县,暴雨洪涝造成了损失,招待所
华阳镇,暴雨洪涝造成了损失,房屋
华阳镇,暴雨洪涝造成了损失,华阳保护站
华阳镇,暴雨洪涝造成了损失,办公楼
华阳镇,暴雨洪涝造成了损失,招待所
华阳保护站,暴雨洪涝造成了损失,房屋
华阳保护站,暴雨洪涝造成了损失,华阳保护站
华阳保护站,暴雨洪涝造成了损失,办公楼
华阳保护站,暴雨洪涝造成了损失,招待所
11时30分,暴雨洪涝造成了损失,房屋
11时30分,暴雨洪涝造成了损失,华阳保护站
11时30分,暴雨洪涝造成了损失,办公楼
11时30分,暴雨洪涝造成了损失,招待所
7月28日,暴雨洪涝发生于,陕西省
7月28日,暴雨洪涝发生于,陕西
7月28日,暴雨洪涝发生于,铜川
7月28日,暴雨洪涝发生于,汉中
7月28日,暴雨洪涝发生于,西安
7月28日,暴雨洪涝发生于,长青国家级自然保护区华阳保护站
7月28日,暴雨洪涝发生于,周至
7月28日,暴雨洪涝发生于,汉中市
7月28日,暴雨洪涝发生于,洋县
7月28日,暴雨洪涝发生于,华阳镇
7月28日,暴雨洪涝发生于,华阳保护站
7月28日,暴雨洪涝发生于,11时30分
7月28日,暴雨洪涝造成了损失,房屋
7月28日,暴雨洪涝造成了损失,华阳保护站
7月28日,暴雨洪涝造成了损失,办公楼
7月28日,暴雨洪涝造成了损失,招待所
30日,暴雨洪涝发生于,陕西省
30日,暴雨洪涝发生于,陕西
30日,暴雨洪涝发生于,铜川
30日,暴雨洪涝发生于,汉中
30日,暴雨洪涝发生于,西安
30日,暴雨洪涝发生于,长青国家级自然保护区华阳保护站
30日,暴雨洪涝发生于,周至
30日,暴雨洪涝发生于,汉中市
30日,暴雨洪涝发生于,洋县
30日,暴雨洪涝发生于,华阳镇
30日,暴雨洪涝发生于,华阳保护站
30日,暴雨洪涝发生于,11时30分
30日,暴雨洪涝造成了损失,房屋
30日,暴雨洪涝造成了损失,华阳保护站
30日,暴雨洪涝造成了损失,办公楼
30日,暴雨洪涝造成了损失,招待所
29日,暴雨洪涝发生于,陕西省
29日,暴雨洪涝发生于,陕西
29日,暴雨洪涝发生于,铜川
29日,暴雨洪涝发生于,汉中
29日,暴雨洪涝发生于,西安
29日,暴雨洪涝发生于,长青国家级自然保护区华阳保护站
29日,暴雨洪涝发生于,周至
29日,暴雨洪涝发生于,汉中市
29日,暴雨洪涝发生于,洋县
29日,暴雨洪涝发生于,华阳镇
29日,暴雨洪涝发生于,华阳保护站
29日,暴雨洪涝发生于,11时30分
29日,暴雨洪涝造成了损失,房屋
29日,暴雨洪涝造成了损失,华阳保护站
29日,暴雨洪涝造成了损失,办公楼
29日,暴雨洪涝造成了损失,招待所
16时,暴雨洪涝发生于,陕西省
16时,暴雨洪涝发生于,陕西
16时,暴雨洪涝发生于,铜川
16时,暴雨洪涝发生于,汉中
16时,暴雨洪涝发生于,西安
16时,暴雨洪涝发生于,长青国家级自然保护区华阳保护站
16时,暴雨洪涝发生于,周至
16时,暴雨洪涝发生于,汉中市
16时,暴雨洪涝发生于,洋县
16时,暴雨洪涝发生于,华阳镇
16时,暴雨洪涝发生于,华阳保护站
16时,暴雨洪涝发生于,11时30分
16时,暴雨洪涝造成了损失,房屋
16时,暴雨洪涝造成了损失,华阳保护站
16时,暴雨洪涝造成了损失,办公楼
16时,暴雨洪涝造成了损失,招待所
陕西省,暴雨洪涝造成了损失,人
陕西省,暴雨洪涝造成了损失,农作物
陕西省,暴雨洪涝造成了损失,房屋
榆阳,暴雨洪涝造成了损失,人
榆阳,暴雨洪涝造成了损失,农作物
榆阳,暴雨洪涝造成了损失,房屋
神木,暴雨洪涝造成了损失,人
神木,暴雨洪涝造成了损失,农作物
神木,暴雨洪涝造成了损失,房屋
横山,暴雨洪涝造成了损失,人
横山,暴雨洪涝造成了损失,农作物
横山,暴雨洪涝造成了损失,房屋
定边,暴雨洪涝造成了损失,人
定边,暴雨洪涝造成了损失,农作物
定边,暴雨洪涝造成了损失,房屋
靖边,暴雨洪涝造成了损失,人
靖边,暴雨洪涝造成了损失,农作物
靖边,暴雨洪涝造成了损失,房屋
佳县,暴雨洪涝造成了损失,人
佳县,暴雨洪涝造成了损失,农作物
佳县,暴雨洪涝造成了损失,房屋
吴堡,暴雨洪涝造成了损失,人
吴堡,暴雨洪涝造成了损失,农作物
吴堡,暴雨洪涝造成了损失,房屋
清涧,暴雨洪涝造成了损失,人
清涧,暴雨洪涝造成了损失,农作物
清涧,暴雨洪涝造成了损失,房屋
米脂,暴雨洪涝造成了损失,人
米脂,暴雨洪涝造成了损失,农作物
米脂,暴雨洪涝造成了损失,房屋
绥德,暴雨洪涝造成了损失,人
绥德,暴雨洪涝造成了损失,农作物
绥德,暴雨洪涝造成了损失,房屋
安塞,暴雨洪涝造成了损失,人
安塞,暴雨洪涝造成了损失,农作物
安塞,暴雨洪涝造成了损失,房屋
子长,暴雨洪涝造成了损失,人
子长,暴雨洪涝造成了损失,农作物
子长,暴雨洪涝造成了损失,房屋
汉中市,暴雨洪涝造成了损失,人
汉中市,暴雨洪涝造成了损失,农作物
汉中市,暴雨洪涝造成了损失,房屋
南郑,暴雨洪涝造成了损失,人
南郑,暴雨洪涝造成了损失,农作物
南郑,暴雨洪涝造成了损失,房屋
西乡,暴雨洪涝造成了损失,人
西乡,暴雨洪涝造成了损失,农作物
西乡,暴雨洪涝造成了损失,房屋
汉台,暴雨洪涝造成了损失,人
汉台,暴雨洪涝造成了损失,农作物
汉台,暴雨洪涝造成了损失,房屋
勉县,暴雨洪涝造成了损失,人
勉县,暴雨洪涝造成了损失,农作物
勉县,暴雨洪涝造成了损失,房屋
略阳,暴雨洪涝造成了损失,人
略阳,暴雨洪涝造成了损失,农作物
略阳,暴雨洪涝造成了损失,房屋
洋县,暴雨洪涝造成了损失,人
洋县,暴雨洪涝造成了损失,农作物
洋县,暴雨洪涝造成了损失,房屋
7月1日,暴雨洪涝发生于,陕西省
7月1日,暴雨洪涝发生于,榆阳
7月1日,暴雨洪涝发生于,神木
7月1日,暴雨洪涝发生于,横山
7月1日,暴雨洪涝发生于,定边
7月1日,暴雨洪涝发生于,靖边
7月1日,暴雨洪涝发生于,佳县
7月1日,暴雨洪涝发生于,吴堡
7月1日,暴雨洪涝发生于,清涧
7月1日,暴雨洪涝发生于,米脂
7月1日,暴雨洪涝发生于,绥德
7月1日,暴雨洪涝发生于,安塞
7月1日,暴雨洪涝发生于,子长
7月1日,暴雨洪涝发生于,汉中市
7月1日,暴雨洪涝发生于,南郑
7月1日,暴雨洪涝发生于,西乡
7月1日,暴雨洪涝发生于,汉台
7月1日,暴雨洪涝发生于,勉县
7月1日,暴雨洪涝发生于,略阳
7月1日,暴雨洪涝发生于,洋县
7月1日,暴雨洪涝造成了损失,人
7月1日,暴雨洪涝造成了损失,农作物
7月1日,暴雨洪涝造成了损失,房屋
4日,暴雨洪涝发生于,陕西省
4日,暴雨洪涝发生于,榆阳
4日,暴雨洪涝发生于,神木
4日,暴雨洪涝发生于,横山
4日,暴雨洪涝发生于,定边
4日,暴雨洪涝发生于,靖边
4日,暴雨洪涝发生于,佳县
4日,暴雨洪涝发生于,吴堡
4日,暴雨洪涝发生于,清涧
4日,暴雨洪涝发生于,米脂
4日,暴雨洪涝发生于,绥德
4日,暴雨洪涝发生于,安塞
4日,暴雨洪涝发生于,子长
4日,暴雨洪涝发生于,汉中市
4日,暴雨洪涝发生于,南郑
4日,暴雨洪涝发生于,西乡
4日,暴雨洪涝发生于,汉台
4日,暴雨洪涝发生于,勉县
4日,暴雨洪涝发生于,略阳
4日,暴雨洪涝发生于,洋县
4日,暴雨洪涝造成了损失,人
4日,暴雨洪涝造成了损失,农作物
4日,暴雨洪涝造成了损失,房屋
7月4日,暴雨洪涝发生于,陕西省
7月4日,暴雨洪涝发生于,榆阳
7月4日,暴雨洪涝发生于,神木
7月4日,暴雨洪涝发生于,横山
7月4日,暴雨洪涝发生于,定边
7月4日,暴雨洪涝发生于,靖边
7月4日,暴雨洪涝发生于,佳县
7月4日,暴雨洪涝发生于,吴堡
7月4日,暴雨洪涝发生于,清涧
7月4日,暴雨洪涝发生于,米脂
7月4日,暴雨洪涝发生于,绥德
7月4日,暴雨洪涝发生于,安塞
7月4日,暴雨洪涝发生于,子长
7月4日,暴雨洪涝发生于,汉中市
7月4日,暴雨洪涝发生于,南郑
7月4日,暴雨洪涝发生于,西乡
7月4日,暴雨洪涝发生于,汉台
7月4日,暴雨洪涝发生于,勉县
7月4日,暴雨洪涝发生于,略阳
7月4日,暴雨洪涝发生于,洋县
7月4日,暴雨洪涝造成了损失,人
7月4日,暴雨洪涝造成了损失,农作物
7月4日,暴雨洪涝造成了损失,房屋
延安,暴雨洪涝造成了损失,人
延安,暴雨洪涝造成了损失,房屋
延安,暴雨洪涝造成了损失,农作物
宝鸡,暴雨洪涝造成了损失,人
宝鸡,暴雨洪涝造成了损失,房屋
宝鸡,暴雨洪涝造成了损失,农作物
铜川,暴雨洪涝造成了损失,人
铜川,暴雨洪涝造成了损失,房屋
铜川,暴雨洪涝造成了损失,农作物
商洛,暴雨洪涝造成了损失,人
商洛,暴雨洪涝造成了损失,房屋
商洛,暴雨洪涝造成了损失,农作物
7月25日,暴雨洪涝发生于,延安
7月25日,暴雨洪涝发生于,宝鸡
7月25日,暴雨洪涝发生于,铜川
7月25日,暴雨洪涝发生于,商洛
7月25日,暴雨洪涝造成了损失,人
7月25日,暴雨洪涝造成了损失,房屋
7月25日,暴雨洪涝造成了损失,农作物
7月21日,暴雨洪涝发生于,延安
7月21日,暴雨洪涝发生于,宝鸡
7月21日,暴雨洪涝发生于,铜川
7月21日,暴雨洪涝发生于,商洛
7月21日,暴雨洪涝造成了损失,人
7月21日,暴雨洪涝造成了损失,房屋
7月21日,暴雨洪涝造成了损失,农作物
陕西,暴雨洪涝造成了损失,人
陕西,暴雨洪涝造成了损失,道路
陕西,暴雨洪涝造成了损失,房屋
陕西,暴雨洪涝造成了损失,农作物
陕西,暴雨洪涝造成了损失,耕地
陕西省,暴雨洪涝造成了损失,人
陕西省,暴雨洪涝造成了损失,道路
陕西省,暴雨洪涝造成了损失,房屋
陕西省,暴雨洪涝造成了损失,农作物
陕西省,暴雨洪涝造成了损失,耕地
延安市,暴雨洪涝造成了损失,人
延安市,暴雨洪涝造成了损失,道路
延安市,暴雨洪涝造成了损失,房屋
延安市,暴雨洪涝造成了损失,农作物
延安市,暴雨洪涝造成了损失,耕地
延长县,暴雨洪涝造成了损失,人
延长县,暴雨洪涝造成了损失,道路
延长县,暴雨洪涝造成了损失,房屋
延长县,暴雨洪涝造成了损失,农作物
延长县,暴雨洪涝造成了损失,耕地
富县,暴雨洪涝造成了损失,人
富县,暴雨洪涝造成了损失,道路
富县,暴雨洪涝造成了损失,房屋
富县,暴雨洪涝造成了损失,农作物
富县,暴雨洪涝造成了损失,耕地
肆坡村,暴雨洪涝造成了损失,人
肆坡村,暴雨洪涝造成了损失,道路
肆坡村,暴雨洪涝造成了损失,房屋
肆坡村,暴雨洪涝造成了损失,农作物
肆坡村,暴雨洪涝造成了损失,耕地
18日,暴雨洪涝发生于,陕西
18日,暴雨洪涝发生于,陕西省
18日,暴雨洪涝发生于,延安市
18日,暴雨洪涝发生于,延长县
18日,暴雨洪涝发生于,富县
18日,暴雨洪涝发生于,肆坡村
18日,暴雨洪涝造成了损失,人
18日,暴雨洪涝造成了损失,道路
18日,暴雨洪涝造成了损失,房屋
18日,暴雨洪涝造成了损失,农作物
18日,暴雨洪涝造成了损失,耕地
23日,暴雨洪涝发生于,陕西
23日,暴雨洪涝发生于,陕西省
23日,暴雨洪涝发生于,延安市
23日,暴雨洪涝发生于,延长县
23日,暴雨洪涝发生于,富县
23日,暴雨洪涝发生于,肆坡村
23日,暴雨洪涝造成了损失,人
23日,暴雨洪涝造成了损失,道路
23日,暴雨洪涝造成了损失,房屋
23日,暴雨洪涝造成了损失,农作物
23日,暴雨洪涝造成了损失,耕地
17日,暴雨洪涝发生于,陕西
17日,暴雨洪涝发生于,陕西省
17日,暴雨洪涝发生于,延安市
17日,暴雨洪涝发生于,延长县
17日,暴雨洪涝发生于,富县
17日,暴雨洪涝发生于,肆坡村
17日,暴雨洪涝造成了损失,人
17日,暴雨洪涝造成了损失,道路
17日,暴雨洪涝造成了损失,房屋
17日,暴雨洪涝造成了损失,农作物
17日,暴雨洪涝造成了损失,耕地
19日,暴雨洪涝发生于,陕西
19日,暴雨洪涝发生于,陕西省
19日,暴雨洪涝发生于,延安市
19日,暴雨洪涝发生于,延长县
19日,暴雨洪涝发生于,富县
19日,暴雨洪涝发生于,肆坡村
19日,暴雨洪涝造成了损失,人
19日,暴雨洪涝造成了损失,道路
19日,暴雨洪涝造成了损失,房屋
19日,暴雨洪涝造成了损失,农作物
19日,暴雨洪涝造成了损失,耕地
21日,暴雨洪涝发生于,陕西
21日,暴雨洪涝发生于,陕西省
21日,暴雨洪涝发生于,延安市
21日,暴雨洪涝发生于,延长县
21日,暴雨洪涝发生于,富县
21日,暴雨洪涝发生于,肆坡村
21日,暴雨洪涝造成了损失,人
21日,暴雨洪涝造成了损失,道路
21日,暴雨洪涝造成了损失,房屋
21日,暴雨洪涝造成了损失,农作物
21日,暴雨洪涝造成了损失,耕地
22日,暴雨洪涝发生于,陕西
22日,暴雨洪涝发生于,陕西省
22日,暴雨洪涝发生于,延安市
22日,暴雨洪涝发生于,延长县
22日,暴雨洪涝发生于,富县
22日,暴雨洪涝发生于,肆坡村
22日,暴雨洪涝造成了损失,人
22日,暴雨洪涝造成了损失,道路
22日,暴雨洪涝造成了损失,房屋
22日,暴雨洪涝造成了损失,农作物
22日,暴雨洪涝造成了损失,耕地
陕西,暴雨洪涝造成了损失,人
陕西,暴雨洪涝造成了损失,农房
陕西,暴雨洪涝造成了损失,农作物
陕西,暴雨洪涝造成了损失,耕地
陕西,暴雨洪涝造成了损失,公路
陕西,暴雨洪涝造成了损失,桥涵
陕西,暴雨洪涝造成了损失,堤防
陕西,暴雨洪涝造成了损失,淤地坝
陕西省,暴雨洪涝造成了损失,人
陕西省,暴雨洪涝造成了损失,农房
陕西省,暴雨洪涝造成了损失,农作物
陕西省,暴雨洪涝造成了损失,耕地
陕西省,暴雨洪涝造成了损失,公路
陕西省,暴雨洪涝造成了损失,桥涵
陕西省,暴雨洪涝造成了损失,堤防
陕西省,暴雨洪涝造成了损失,淤地坝
延安,暴雨洪涝造成了损失,人
延安,暴雨洪涝造成了损失,农房
延安,暴雨洪涝造成了损失,农作物
延安,暴雨洪涝造成了损失,耕地
延安,暴雨洪涝造成了损失,公路
延安,暴雨洪涝造成了损失,桥涵
延安,暴雨洪涝造成了损失,堤防
延安,暴雨洪涝造成了损失,淤地坝
榆林,暴雨洪涝造成了损失,人
榆林,暴雨洪涝造成了损失,农房
榆林,暴雨洪涝造成了损失,农作物
榆林,暴雨洪涝造成了损失,耕地
榆林,暴雨洪涝造成了损失,公路
榆林,暴雨洪涝造成了损失,桥涵
榆林,暴雨洪涝造成了损失,堤防
榆林,暴雨洪涝造成了损失,淤地坝
渭南,暴雨洪涝造成了损失,人
渭南,暴雨洪涝造成了损失,农房
渭南,暴雨洪涝造成了损失,农作物
渭南,暴雨洪涝造成了损失,耕地
渭南,暴雨洪涝造成了损失,公路
渭南,暴雨洪涝造成了损失,桥涵
渭南,暴雨洪涝造成了损失,堤防
渭南,暴雨洪涝造成了损失,淤地坝
宝鸡,暴雨洪涝造成了损失,人
宝鸡,暴雨洪涝造成了损失,农房
宝鸡,暴雨洪涝造成了损失,农作物
宝鸡,暴雨洪涝造成了损失,耕地
宝鸡,暴雨洪涝造成了损失,公路
宝鸡,暴雨洪涝造成了损失,桥涵
宝鸡,暴雨洪涝造成了损失,堤防
宝鸡,暴雨洪涝造成了损失,淤地坝
商洛,暴雨洪涝造成了损失,人
商洛,暴雨洪涝造成了损失,农房
商洛,暴雨洪涝造成了损失,农作物
商洛,暴雨洪涝造成了损失,耕地
商洛,暴雨洪涝造成了损失,公路
商洛,暴雨洪涝造成了损失,桥涵
商洛,暴雨洪涝造成了损失,堤防
商洛,暴雨洪涝造成了损失,淤地坝
安康,暴雨洪涝造成了损失,人
安康,暴雨洪涝造成了损失,农房
安康,暴雨洪涝造成了损失,农作物
安康,暴雨洪涝造成了损失,耕地
安康,暴雨洪涝造成了损失,公路
安康,暴雨洪涝造成了损失,桥涵
安康,暴雨洪涝造成了损失,堤防
安康,暴雨洪涝造成了损失,淤地坝
延安市,暴雨洪涝造成了损失,人
延安市,暴雨洪涝造成了损失,农房
延安市,暴雨洪涝造成了损失,农作物
延安市,暴雨洪涝造成了损失,耕地
延安市,暴雨洪涝造成了损失,公路
延安市,暴雨洪涝造成了损失,桥涵
延安市,暴雨洪涝造成了损失,堤防
延安市,暴雨洪涝造成了损失,淤地坝
目前,暴雨洪涝发生于,陕西
目前,暴雨洪涝发生于,陕西省
目前,暴雨洪涝发生于,延安
目前,暴雨洪涝发生于,榆林
目前,暴雨洪涝发生于,渭南
目前,暴雨洪涝发生于,宝鸡
目前,暴雨洪涝发生于,商洛
目前,暴雨洪涝发生于,安康
目前,暴雨洪涝发生于,延安市
目前,暴雨洪涝造成了损失,人
目前,暴雨洪涝造成了损失,农房
目前,暴雨洪涝造成了损失,农作物
目前,暴雨洪涝造成了损失,耕地
目前,暴雨洪涝造成了损失,公路
目前,暴雨洪涝造成了损失,桥涵
目前,暴雨洪涝造成了损失,堤防
目前,暴雨洪涝造成了损失,淤地坝
7月8日,暴雨洪涝发生于,陕西
